timestamp,battery_voltage,solar_current,cpu_temp,panel_temp,gyro_x,gyro_y,gyro_z,magnetometer,anomaly
2026-01-01 00:00:00,3.676361887509535,0.236577812059733,27.009096607100165,-6.569820375779958,0.6123909189978399,-0.05603626752974527,-0.08241837019034491,-17.5355551148938,0
2026-01-01 00:00:01,3.61926386046745,0.20665741075322797,27.945532038532956,-3.447801371374152,0.6272021459182513,0.019011129764492072,-0.0621168598582733,-17.443230405477316,0
2026-01-01 00:00:02,3.632980709634923,0.20602869934245605,26.955825244014743,-4.6508599905144195,0.5779718824522846,0.01663941082000881,-0.0908049021979618,-17.644874566818125,0
2026-01-01 00:00:03,3.6623265771543996,0.2311375332710935,27.56132891612173,-5.61164564765773,0.562907575428118,-0.014852098897749804,-0.15715080470187112,-17.138927291790854,0
2026-01-01 00:00:04,3.654196089426874,0.23261054584439345,28.986680890881683,-5.393778186007639,0.6406436910830037,0.04416941336516277,-0.10655983247563906,-17.75081638258989,0
2026-01-01 00:00:05,3.6609417620101596,0.222531609842108,27.901691633887076,-5.966319538986685,0.6856144473395044,-0.12293339110348683,-0.14462400702796105,-17.764296276920486,0
2026-01-01 00:00:06,3.64497939080381,0.2289794968772197,28.068828680450146,-7.029340615708151,0.6560405998569684,0.007810397892079903,-0.03401372434737612,-17.518872110792262,0
2026-01-01 00:00:07,3.680396321726867,0.23293884850521976,27.193004536909665,-4.819393248352222,0.7184571963908083,0.02760833032895764,-0.13113277980682814,-17.263201121816458,0
2026-01-01 00:00:08,3.6791378706299116,0.21785913155330136,27.135713422967168,-5.073610507333419,0.6394605661101397,-0.08561448677864904,-0.14805278548766057,-15.382796254771806,0
2026-01-01 00:00:09,3.665681860288434,0.21943999993121588,28.17314008362592,-7.9773378766700205,0.5517463744777438,-0.08889988631237077,-0.120964925178623,-17.343587059299825,0
2026-01-01 00:00:10,3.6876907972933606,0.228916176899126,27.659939371480515,-5.848869101875781,0.673611085349686,0.0336077566238511,-0.15049826941206124,-17.07212469244633,0
2026-01-01 00:00:11,3.6752863666648365,0.2365699236690809,28.413832644185323,-5.8139984402009794,0.6011182872294608,0.04086366928507582,-0.10096930026950796,-16.209166255162366,0
2026-01-01 00:00:12,3.649545984297711,0.21637924750375415,27.924514045255457,-6.548320046424638,0.659977373920782,0.048570547185467564,-0.023035164519763035,-16.71643366421789,0
2026-01-01 00:00:13,3.6749079170372143,0.2265687630916642,29.65707207581495,-4.205308251874477,0.5380432553780781,-0.05562477418183158,-0.11509418002624267,-17.748820795360686,0
2026-01-01 00:00:14,3.6491616979740207,0.22661491191324534,27.66869051267329,-4.3900378420894,0.6371943160295501,-0.012477762686275522,-0.16295230793712184,-15.96445617288471,0
2026-01-01 00:00:15,3.686720152033661,0.2337455005226027,28.125391149248678,-6.8327210527991005,0.6847062197628346,-0.007421850599995797,-0.12608222719986573,-16.576532011639074,0
2026-01-01 00:00:16,3.6689697375117984,0.22998712570261562,27.559741490323322,-6.754682047838597,0.6772159649921808,-0.1109982249749399,-0.18310025307462227,-18.071812863750708,0
2026-01-01 00:00:17,3.6670933979965086,0.22512301847000737,28.548855981475846,-6.94899969122479,0.6342707336441958,-0.01932566533093364,0.022737520858323673,-16.770182652277565,0
2026-01-01 00:00:18,3.657999689612882,0.24357477830313734,28.27908528950508,-7.2971422230390255,0.6428526712353678,-0.021802345655096537,-0.03228073871470864,-16.840402907764023,0
2026-01-01 00:00:19,3.696901953873819,0.2262033094788081,27.604257487927512,-7.683862608480793,0.619166965951036,0.006980414313966905,-0.06136910977885188,-16.630626842447178,0
2026-01-01 00:00:20,3.6701985608761656,0.22918115842935333,27.952242238563,-6.333746367059387,0.6277140052347269,-0.06040895985044706,-0.08755085779480742,-16.3237335255952,0
2026-01-01 00:00:21,3.6655657595465607,0.21669283380774088,28.822842035110998,-4.95687003609345,0.672566000223068,0.029147623047164617,-0.1348040645881789,-15.857256090707857,0
2026-01-01 00:00:22,3.6679379175313684,0.22597666625203236,28.788825598010217,-5.446141655829314,0.602326980171172,-0.030899060665461678,-0.13511516147925248,-15.49703652667771,0
2026-01-01 00:00:23,3.686480116694638,0.23877820381373777,27.481824799032157,-6.285160163511736,0.6058163142215481,0.04903021287877786,-0.1403848587397741,-15.390540382879593,0
2026-01-01 00:00:24,3.6840011952061253,0.2373273602780196,27.982093288423144,-9.559761683252521,0.5580194207394847,-0.0006630425022665157,-0.011950406407945577,-15.152357146491715,0
2026-01-01 00:00:25,3.6858103479716573,0.24061976440043392,29.151834640061583,-9.095708297610127,0.6679132515365552,-0.025644336944259806,-0.14183495813133778,-15.964850356466792,0
2026-01-01 00:00:26,3.6870404626917486,0.24063700378267855,28.183606914777034,-6.245698440221206,0.6181626645843513,-0.10015765931566567,-0.16187234392926353,-16.820246651892848,0
2026-01-01 00:00:27,3.722130270591192,0.2565062168958587,28.38496676871792,-5.769382550028402,0.5695819589086335,-0.10859444164752803,-0.14034192871288656,-16.937345880918524,0
2026-01-01 00:00:28,3.672047187013534,0.22865166963469757,28.83278005071309,-6.914104372860057,0.6724158031025903,0.03591962113576948,-0.11071904285247419,-15.20892154120094,0
2026-01-01 00:00:29,3.6708136579244397,0.22043646423131485,27.679289446361583,-7.852688481335184,0.6248114312290108,-0.0017643608331370866,-0.3121455741900594,-15.535720969478144,0
2026-01-01 00:00:30,3.6656709028732544,0.22662485448976166,27.901574125793573,-6.274259913492088,0.5885850791932592,-0.061429857597144547,-0.11982633336779516,-14.666467856793986,0
2026-01-01 00:00:31,3.695158573760326,0.23059276458888345,28.23562101762433,-6.95260090555513,0.6688880488477391,-0.0695385980387446,-0.2680895724805371,-15.092405797201502,0
2026-01-01 00:00:32,3.7063158049442593,0.2283841045098481,29.025823905704883,-6.648561554032699,0.6057387722511137,-0.039124329325183525,-0.06883783662340182,-16.110181865367114,0
2026-01-01 00:00:33,3.682359492403481,0.23956124247124913,28.959428900658473,-9.722563901175052,0.5428921262225694,-0.11899582580385364,-0.23013190272307893,-15.443723589518967,0
2026-01-01 00:00:34,3.6687420657497425,0.25164758915575736,28.835454877839283,-7.602816036144832,0.6678319440762795,-0.07663576402484497,-0.18557374329272008,-14.835694302846253,0
2026-01-01 00:00:35,3.6699669583594523,0.25501315975836414,28.432007267748336,-6.2519165380778645,0.5764478025755797,-0.024137895298986675,-0.24276261506949776,-15.514348281750882,0
2026-01-01 00:00:36,3.700384421659905,0.24515428267611947,29.092376482531435,-7.579538956648111,0.7679974993602553,-0.018959939804724914,-0.05837052421270453,-14.112646976657187,0
2026-01-01 00:00:37,3.7031581904068,0.262017625061122,28.47726093783519,-7.239407698886843,0.5932387073227932,-0.07618769387456194,-0.1505326362160647,-14.992802024541897,0
2026-01-01 00:00:38,3.7000812530916094,0.2375339311723026,28.8685458117436,-8.232107276125916,0.5132804323331205,0.02072393209555487,-0.0401021328802252,-14.84049868751168,0
2026-01-01 00:00:39,3.676837515612745,0.22526426073846278,29.061544603744426,-8.24339289911891,0.7003019390484315,-0.008541891699917849,-0.05355438980214006,-15.388486671212117,0
2026-01-01 00:00:40,3.695724920983997,0.252612028898938,29.479882264646825,-7.0280857531937375,0.6082921009598485,-0.10072938968714425,-0.09201001484442764,-13.473898022243166,0
2026-01-01 00:00:41,3.6943537994573514,0.22418408610340368,28.6292396047497,-9.181701713189504,0.6224255002706676,-0.12757912757208678,-0.22608921858769465,-14.496745581987827,0
2026-01-01 00:00:42,3.6973366090226363,0.2355087434795971,28.502007751813977,-9.361004697557282,0.6272370663961272,-0.03555457183512044,-0.1492647925316657,-14.159659163323994,0
2026-01-01 00:00:43,3.7113384924150266,0.24874757879542195,29.356741556721264,-9.153181309765735,0.5386302822433586,-0.08927823601802576,-0.0907688782782221,-14.597034706137816,0
2026-01-01 00:00:44,3.6993331942674454,0.24300924075774333,29.420999975160925,-8.73326942001391,0.496838737846489,-0.10026556154100699,-0.14118402259839447,-14.313385394053201,0
2026-01-01 00:00:45,3.7093951681927373,0.24260902063309883,28.489233798253096,-10.4486974390251,0.7013686868608061,-0.05860503394875889,-0.1806690492456321,-13.867436382341563,0
2026-01-01 00:00:46,3.698128299523277,0.233195011599476,28.234227837048287,-8.18958380146228,0.5240172571565473,-0.03526354833849527,-0.14615680827320043,-13.70928590018562,0
2026-01-01 00:00:47,3.703523095057208,0.24537810005990182,29.422060647411314,-9.16706264762635,0.682587521030398,-0.03311647086860548,-0.1429105744578077,-13.54272653381949,0
2026-01-01 00:00:48,3.7113345883097684,0.25600478668102494,28.017452245810933,-8.231435678807744,0.625508123677255,-0.07143063152062468,-0.24072428577219246,-13.229687785551972,0
2026-01-01 00:00:49,3.670537911705898,0.24664868211821786,28.017660298932476,-11.286637508117572,0.606440048895027,-0.1903593402311919,-0.19677786977902814,-13.292822118260657,0
2026-01-01 00:00:50,3.694263855357485,0.23862636619824282,28.755629855414778,-8.392617976389467,0.5727637598016632,-0.029413779713627297,-0.13735541175073882,-13.270674262229289,0
2026-01-01 00:00:51,3.6922300849552965,0.23493162093273406,28.916683747412574,-7.995947567861417,0.710106456217689,-0.11890648434816885,-0.12787530850796255,-13.776073151142535,0
2026-01-01 00:00:52,3.689844205544794,0.23978817643306818,28.36114311978825,-8.977121579278206,0.558511436646219,-0.06464832807047048,-0.1610128652296839,-13.463481703784788,0
2026-01-01 00:00:53,3.6981070672381873,0.2522832904271241,29.027674283186176,-9.468600019885578,0.5583905045137684,-0.08763662417582052,-0.19516842905251452,-13.867709131609557,0
2026-01-01 00:00:54,3.734500772534757,0.25227049787996336,29.07556642968514,-8.716485293582844,0.6237649604673441,0.029215945207724178,-0.1859698253300864,-13.406931312979392,0
2026-01-01 00:00:55,3.6882812011864496,0.24130259617446143,28.727691834238875,-8.393447202011822,0.554947787499085,0.01845306032070626,-0.215689526226729,-12.846445790147571,0
2026-01-01 00:00:56,3.7259630696144748,0.22767191237503348,30.01013615719432,-9.225250332761286,0.5364970998387881,-0.10886690362706547,-0.18478313934280888,-12.762017314769727,0
2026-01-01 00:00:57,3.673943546476226,0.2544500991192252,29.23376561706296,-9.233949016814588,0.582677309845994,-0.1545733061212808,-0.13868761433993018,-12.533709780641601,0
2026-01-01 00:00:58,3.7019103994337845,0.24174196590058228,29.608571902336248,-8.258170759827134,0.6184360223552178,-0.1521072508767627,-0.06139779488495854,-12.03168755901951,0
2026-01-01 00:00:59,3.712873996420853,0.25807731472063183,28.34162346064925,-9.237584501672831,0.6765011814799249,-0.0766491463747888,-0.24464000584223644,-13.326051160549767,0
2026-01-01 00:01:00,3.7223578518601945,0.24409180335997438,28.36267059180715,-10.882733165141333,0.6851619932517353,-0.11865266592469921,-0.12271466828452941,-13.504747954187492,0
2026-01-01 00:01:01,3.7258759998900444,0.24223864315147398,29.35044209377414,-8.899665638658705,0.4899165379308986,-0.14865570986208707,-0.16854194584562218,-12.60448542501116,0
2026-01-01 00:01:02,3.728540026775164,0.25411263103757165,30.073115448215095,-10.373960569574448,0.6300457217204537,-0.12071378312893533,-0.26937787053554835,-11.637198030577265,0
2026-01-01 00:01:03,3.706723702740562,0.2766196632948929,28.665949833080884,-10.300983506101703,0.5271773038688298,-0.0733976587863563,-0.1958389724974954,-11.554922666098145,0
2026-01-01 00:01:04,3.7054797562600474,0.26099320314150265,29.26779125041395,-10.31150607971697,0.5281229545895021,-0.10129378656830341,-0.2016961706820274,-12.077791178966045,0
2026-01-01 00:01:05,3.732918320812019,0.2553237801886059,28.603692878690115,-9.533728648030213,0.5463140442746873,-0.12291970929611308,-0.19432425254163002,-12.220707531527838,0
2026-01-01 00:01:06,3.7129681080987984,0.25800721685376476,28.8870194306053,-8.838040888394007,0.5415777415483829,-0.1180603905878711,-0.14350516835305768,-11.848200663604635,0
2026-01-01 00:01:07,3.6923191969253106,0.23736306616564334,29.367926562445835,-10.64685415898563,0.5167027169767217,-0.10972493270747496,-0.09880532353035543,-11.31951414337335,0
2026-01-01 00:01:08,3.696209202205347,0.2441047321048338,29.050054703592746,-9.024477070828496,0.452366419868592,-0.09190538885025046,-0.13445431002271804,-12.169884855978978,0
2026-01-01 00:01:09,3.701531174931412,0.230671124754475,28.668535793525127,-10.675693470253439,0.6394322136148971,-0.09037710875789451,-0.1902305802870229,-11.966154561800685,0
2026-01-01 00:01:10,3.7309119174113388,0.273529775399658,28.682223157951974,-9.52273270849496,0.610474006663335,-0.18826170834639844,-0.18634250303081704,-11.533159362789249,0
2026-01-01 00:01:11,3.7248688633503346,0.27195384422358954,28.42800783326795,-10.81115995937371,0.5631769731244384,-0.09890369329086077,-0.10026083814720312,-10.921389902749407,0
2026-01-01 00:01:12,3.736884822404571,0.26105542015253885,29.634078086843804,-11.58677981554059,0.5140604882462441,-0.12673401684397162,-0.2588186547716145,-10.96343351540072,0
2026-01-01 00:01:13,3.715587905932753,0.2589239194899934,29.719294226272243,-9.257088206661223,0.622632543232917,-0.1607097513968898,-0.14545735621793954,-12.266054555272722,0
2026-01-01 00:01:14,3.728364629177973,0.24250066382366484,29.741439992564096,-11.851968411190782,0.5561315204962095,-0.1300402251685222,-0.2666072240962763,-10.761885171969304,0
2026-01-01 00:01:15,3.7387695086863246,0.2562656007477823,29.015175777634326,-12.003851484542002,0.5289792936195831,-0.05497838027280939,-0.2872026422178078,-11.08755837921074,0
2026-01-01 00:01:16,3.7211375802856073,0.2768227761216417,29.997279377659538,-12.690101183168114,0.4739556098416944,-0.07373045273101676,-0.18105960453705766,-10.66161510255541,0
2026-01-01 00:01:17,3.737529726673443,0.26065147424908025,29.872171590362772,-10.251868766322099,0.581503022408672,-0.11067353588877128,-0.29719231448365513,-10.98710489409642,0
2026-01-01 00:01:18,3.7162282701389264,0.25412748601726837,29.546845270466058,-10.100818528149311,0.5362962967176317,-0.16175685959723418,-0.2356476806226944,-10.528943944838595,0
2026-01-01 00:01:19,3.723281090770557,0.24262803959984625,29.489135613252024,-11.316316898187823,0.5644959746580287,-0.18624719630205971,-0.1489930577376889,-10.654544594853187,0
2026-01-01 00:01:20,3.723985555658443,0.27444473781730344,29.26727909928969,-12.758549381507223,0.5582896818791555,-0.16671608879913052,-0.2651034139494741,-10.849063455619609,0
2026-01-01 00:01:21,3.708784388834667,0.2603718954876843,29.71213835801443,-11.866730353586625,0.5800616029662895,-0.12037004601953062,-0.13127608904987736,-10.855257074941218,0
2026-01-01 00:01:22,3.743524177105289,0.24393454642617474,30.44883453959519,-12.247889278689064,0.557570401039842,-0.12066720031551213,-0.3357019024189963,-10.470636613115925,0
2026-01-01 00:01:23,3.7254828590162803,0.25268645807955936,30.23322356285716,-13.061097141630599,0.5298760421534918,-0.15624589765804736,-0.17232336854038044,-10.921018494866699,0
2026-01-01 00:01:24,3.736209554056604,0.24957902321021022,29.56020492046829,-12.6049161999124,0.5712715996654933,-0.08112987677894781,-0.29545842743930467,-10.393890785916675,0
2026-01-01 00:01:25,3.7466659130888385,0.26146029530824233,29.981564839787747,-11.695719769979508,0.5894972569733022,-0.10713295574297832,-0.2376868580647108,-10.232051226269437,0
2026-01-01 00:01:26,3.747075408757478,0.26527246638764224,29.18541100382779,-12.892086941306687,0.6176852013019507,-0.26025444368721934,-0.21890495461775347,-9.451651353408364,0
2026-01-01 00:01:27,3.7525487444669303,0.25858625145843084,30.12495832721611,-12.080676047001091,0.4827493084671222,-0.12356045036882288,-0.24553154431392377,-9.536799306725818,0
2026-01-01 00:01:28,3.7383699958975685,0.27180621319166404,29.36822051804423,-14.234250283041847,0.5927937332597802,-0.09256922740461143,-0.24600667579889335,-8.760586664384515,0
2026-01-01 00:01:29,3.732974763322273,0.26523905499957395,30.152425716110546,-10.86428872884997,0.45619784274760244,-0.12154057526795833,-0.30741371331719425,-10.504322986085088,0
2026-01-01 00:01:30,3.740949704323051,0.27548738267987866,31.31540622997424,-13.020443831029361,0.5847261322801166,-0.10390160127743565,-0.16585738514405424,-9.692204092217226,0
2026-01-01 00:01:31,3.709902988074142,0.261703465860774,29.569358332649937,-11.844363808527286,0.5028801359140512,-0.14746068250771383,-0.2998320712677209,-8.84583788906595,0
